latitude, longitude, datanum, time, pressure, altitude, temperature
44.231956, -76.613517, 384, 17:30:50, 300.75, 75.19, 43.25
44.231952, -76.613510, 385, 17:30:52, 301.25, 75.19, 43.31
44.231952, -76.613510, 386, 17:30:54, 300.25, 74.81, 43.31
44.231952, -76.613510, 387, 17:30:56, 300.25, 75.00, 43.38
44.231952, -76.613510, 388, 17:30:58, 300.75, 74.81, 43.38
44.231952, -76.613510, 389, 17:31:00, 299.00, 74.69, 43.44
44.231956, -76.613517, 390, 17:31:02, 299.25, 74.50, 43.44
44.231956, -76.613517, 391, 17:31:04, 298.25, 74.75, 43.50
44.231960, -76.613517, 392, 17:31:06, 299.00, 74.62, 43.50
44.231960, -76.613517, 393, 17:31:08, 298.75, 74.81, 43.56
44.231964, -76.613525, 394, 17:31:11, 299.00, 75.19, 43.50
44.231964, -76.613525, 395, 17:31:13, 299.00, 75.12, 43.56
44.231964, -76.613517, 396, 17:31:15, 299.75, 74.69, 43.63
44.231964, -76.613517, 397, 17:31:17, 299.25, 74.62, 43.63
44.231964, -76.613517, 398, 17:31:19, 299.00, 74.56, 43.63
44.231964, -76.613517, 399, 17:31:21, 296.50, 74.56, 43.63
44.231964, -76.613517, 400, 17:31:23, 298.00, 74.12, 43.69
44.231967, -76.613517, 401, 17:31:25, 298.25, 74.56, 43.63
44.231964, -76.613517, 402, 17:31:27, 299.50, 75.19, 43.63
44.231967, -76.613517, 403, 17:31:29, 299.50, 75.37, 43.69
44.231967, -76.613517, 404, 17:31:31, 300.50, 75.19, 43.69
44.231967, -76.613517, 405, 17:31:33, 299.75, 74.94, 43.63
44.231967, -76.613517, 406, 17:31:35, 301.00, 75.19, 43.63
44.231967, -76.613517, 407, 17:31:37, 299.75, 74.87, 43.63
44.231967, -76.613517, 408, 17:31:39, 300.25, 74.69, 43.63
44.231967, -76.613517, 409, 17:31:41, 298.75, 74.87, 43.69
44.231967, -76.613517, 410, 17:31:43, 299.50, 74.94, 43.63
44.231967, -76.613510, 411, 17:31:45, 300.50, 74.81, 43.56
44.231967, -76.613510, 412, 17:31:47, 299.25, 74.94, 43.50
44.231967, -76.613510, 413, 17:31:49, 299.25, 75.00, 43.50
44.231967, -76.613510, 414, 17:31:51, 299.25, 74.69, 43.50
44.231964, -76.613510, 415, 17:31:54, 298.00, 74.69, 43.56
44.231960, -76.613510, 416, 17:31:56, 298.25, 74.56, 43.63
44.231960, -76.613502, 417, 17:31:58, 297.75, 74.50, 43.63
44.231960, -76.613502, 418, 17:32:00, 298.75, 74.69, 43.63
44.231960, -76.613502, 419, 17:32:02, 297.75, 74.69, 43.69
44.231956, -76.613502, 420, 17:32:04, 299.75, 74.69, 43.69
44.231956, -76.613510, 421, 17:32:06, 299.25, 74.87, 43.63
44.231956, -76.613510, 422, 17:32:08, 299.75, 74.81, 43.69
44.231956, -76.613510, 423, 17:32:10, 299.50, 74.81, 43.69
44.231952, -76.613510, 424, 17:32:12, 299.00, 74.75, 43.75
44.231952, -76.613510, 425, 17:32:14, 299.50, 74.94, 43.69
44.231952, -76.613510, 426, 17:32:16, 299.50, 74.94, 43.75
44.231952, -76.613510, 427, 17:32:18, 299.75, 74.69, 43.75
44.231952, -76.613510, 428, 17:32:20, 300.25, 74.94, 43.81
44.231956, -76.613510, 429, 17:32:22, 299.50, 75.00, 43.81
44.231956, -76.613510, 430, 17:32:24, 300.75, 75.06, 43.81
44.231956, -76.613510, 431, 17:32:26, 300.25, 75.06, 43.81
44.231956, -76.613510, 432, 17:32:28, 299.25, 74.75, 43.81
44.231956, -76.613510, 433, 17:32:30, 300.25, 74.56, 43.88
44.231956, -76.613510, 434, 17:32:32, 298.50, 74.81, 43.88
44.231956, -76.613510, 435, 17:32:34, 298.25, 74.81, 43.88
44.231956, -76.613510, 436, 17:32:36, 298.75, 74.69, 43.88
44.231956, -76.613510, 437, 17:32:39, 298.00, 74.44, 43.94
44.231956, -76.613510, 438, 17:32:41, 298.75, 75.00, 43.88
44.231956, -76.613510, 439, 17:32:43, 300.50, 75.06, 43.88
44.231960, -76.613510, 440, 17:32:45, 301.25, 74.94, 43.81
44.231960, -76.613510, 441, 17:32:47, 300.25, 75.12, 43.81
44.231960, -76.613510, 442, 17:32:49, 299.75, 74.81, 43.88
44.231964, -76.613510, 443, 17:32:51, 300.25, 74.94, 43.88
44.231964, -76.613510, 444, 17:32:53, 301.75, 75.31, 43.88
44.231964, -76.613510, 445, 17:32:55, 300.25, 74.87, 43.88
44.231964, -76.613510, 446, 17:32:57, 299.25, 74.94, 43.94
44.231964, -76.613510, 447, 17:32:59, 298.75, 74.62, 43.94
44.231964, -76.613510, 448, 17:33:01, 299.75, 74.81, 43.88
44.231964, -76.613517, 449, 17:33:03, 298.50, 74.50, 43.94
44.231964, -76.613517, 450, 17:33:05, 298.50, 74.81, 43.94
44.231964, -76.613517, 451, 17:33:07, 299.00, 74.94, 43.94
44.231964, -76.613510, 452, 17:33:09, 300.50, 74.94, 43.94
44.231964, -76.613510, 453, 17:33:11, 299.00, 75.12, 43.94
44.231964, -76.613510, 454, 17:33:13, 301.50, 75.56, 43.94
44.231964, -76.613510, 455, 17:33:15, 301.25, 75.44, 43.88
44.231964, -76.613510, 456, 17:33:17, 302.00, 75.25, 43.88
44.231964, -76.613510, 457, 17:33:19, 301.25, 75.31, 43.81
44.231964, -76.613510, 458, 17:33:22, 300.75, 75.19, 43.81
44.231964, -76.613510, 459, 17:33:24, 300.25, 75.19, 43.75
44.231964, -76.613510, 460, 17:33:26, 298.75, 74.56, 43.75
44.231964, -76.613510, 461, 17:33:28, 298.75, 74.56, 43.69
44.231964, -76.613510, 462, 17:33:30, 298.25, 74.31, 43.69
44.231964, -76.613510, 463, 17:33:32, 298.75, 74.19, 43.69
44.231964, -76.613510, 464, 17:33:34, 297.75, 74.56, 43.69
44.231964, -76.613510, 465, 17:33:36, 298.50, 74.50, 43.75
44.231960, -76.613510, 466, 17:33:38, 298.75, 74.50, 43.75
44.231960, -76.613502, 467, 17:33:40, 297.75, 74.44, 43.75
44.231960, -76.613502, 468, 17:33:42, 298.75, 74.56, 43.81
44.231960, -76.613502, 469, 17:33:44, 299.25, 74.44, 43.81
44.231960, -76.613502, 470, 17:33:46, 298.50, 74.37, 43.81
44.231960, -76.613502, 471, 17:33:48, 297.25, 74.56, 43.81
44.231960, -76.613510, 472, 17:33:50, 298.75, 74.56, 43.81
44.231960, -76.613510, 473, 17:33:52, 297.50, 74.69, 43.81
44.231960, -76.613510, 474, 17:33:54, 298.75, 74.56, 43.81
44.231960, -76.613510, 475, 17:33:56, 299.25, 74.56, 43.88
44.231960, -76.613510, 476, 17:33:58, 298.50, 74.56, 43.88
44.231960, -76.613510, 477, 17:34:00, 297.75, 74.69, 43.88
44.231960, -76.613510, 478, 17:34:02, 299.25, 74.44, 43.81
44.231960, -76.613510, 479, 17:34:04, 297.00, 74.62, 43.88
44.231960, -76.613517, 480, 17:34:07, 297.75, 74.37, 43.94
44.231956, -76.613517, 481, 17:34:09, 297.50, 74.69, 43.94
44.231956, -76.613517, 482, 17:34:11, 297.75, 74.69, 43.94
44.231956, -76.613517, 483, 17:34:13, 298.25, 74.50, 43.94
44.231956, -76.613517, 484, 17:34:15, 299.00, 74.69, 43.94
44.231956, -76.613517, 485, 17:34:17, 298.75, 74.50, 43.94
44.231956, -76.613517, 486, 17:34:19, 298.00, 74.62, 43.94
44.231956, -76.613517, 487, 17:34:21, 297.00, 74.06, 44.00
44.231956, -76.613517, 488, 17:34:23, 297.75, 74.37, 44.00
44.231956, -76.613517, 489, 17:34:25, 297.75, 74.56, 44.00
44.231956, -76.613517, 490, 17:34:27, 297.75, 74.19, 44.00
44.231956, -76.613517, 491, 17:34:29, 296.00, 74.44, 44.00
44.231956, -76.613517, 492, 17:34:31, 296.50, 74.00, 44.06
44.231952, -76.613517, 493, 17:34:33, 297.00, 74.19, 44.00
44.231952, -76.613517, 494, 17:34:35, 296.50, 74.12, 44.06
44.231952, -76.613517, 495, 17:34:37, 296.00, 74.44, 44.06
44.231952, -76.613517, 496, 17:34:39, 298.25, 74.81, 44.00
44.231952, -76.613517, 497, 17:34:41, 299.75, 75.06, 43.88
44.231956, -76.613525, 498, 17:34:43, 299.50, 74.94, 43.94
44.231956, -76.613525, 499, 17:34:45, 298.75, 74.69, 43.94
44.231956, -76.613525, 500, 17:34:47, 299.25, 74.81, 43.88
44.231956, -76.613525, 501, 17:34:50, 300.25, 74.69, 43.88
44.231956, -76.613525, 502, 17:34:52, 298.75, 74.81, 43.88
44.231956, -76.613525, 503, 17:34:54, 298.50, 74.87, 43.81
44.231956, -76.613525, 504, 17:34:56, 299.00, 74.37, 43.88
44.231960, -76.613525, 505, 17:34:58, 297.00, 74.37, 43.88
44.231960, -76.613525, 506, 17:35:00, 297.00, 74.25, 43.88
44.231956, -76.613517, 507, 17:35:02, 296.50, 74.25, 43.88
44.231956, -76.613517, 508, 17:35:04, 297.50, 74.31, 43.88
44.231956, -76.613517, 509, 17:35:06, 295.75, 74.25, 43.94
44.231956, -76.613517, 510, 17:35:08, 296.00, 73.94, 43.94
44.231956, -76.613517, 511, 17:35:10, 297.00, 74.12, 43.94
44.231956, -76.613517, 512, 17:35:12, 297.75, 74.44, 43.88
44.231956, -76.613517, 513, 17:35:14, 297.75, 74.19, 43.94
44.231956, -76.613517, 514, 17:35:16, 297.25, 74.25, 43.94
44.231956, -76.613517, 515, 17:35:18, 306.25, 76.31, 44.00
44.231956, -76.613517, 516, 17:35:20, 305.75, 75.56, 44.00
44.231956, -76.613517, 517, 17:35:22, 301.25, 74.69, 44.00
44.231956, -76.613517, 518, 17:35:24, 293.75, 73.94, 43.94
44.231960, -76.613510, 519, 17:35:26, 295.25, 73.50, 43.88
44.231960, -76.613510, 520, 17:35:28, 292.75, 73.25, 43.75
44.231960, -76.613517, 521, 17:35:30, 292.25, 72.69, 43.63
44.231960, -76.613517, 522, 17:35:33, 299.00, 75.31, 43.50
44.231960, -76.613517, 523, 17:35:35, 297.00, 76.44, 43.44
44.231960, -76.613517, 524, 17:35:37, 302.25, 71.87, 43.44
44.231964, -76.613517, 525, 17:35:39, 287.25, 72.69, 43.38
44.231964, -76.613517, 526, 17:35:41, 291.75, 72.87, 43.25
44.231964, -76.613517, 527, 17:35:43, 292.50, 73.00, 43.19
44.231967, -76.613517, 528, 17:35:45, 291.50, 72.87, 43.00
44.231967, -76.613525, 529, 17:35:47, 290.50, 72.75, 42.88
44.231967, -76.613525, 530, 17:35:49, 289.50, 72.25, 42.75
44.231967, -76.613525, 531, 17:35:51, 289.50, 72.00, 42.63
44.231967, -76.613525, 532, 17:35:53, 288.00, 71.81, 42.50
44.231967, -76.613517, 533, 17:35:55, 288.00, 71.75, 42.38
44.231967, -76.613517, 534, 17:35:57, 287.50, 72.12, 42.25
44.231967, -76.613517, 535, 17:35:59, 286.75, 71.87, 42.13
44.231967, -76.613517, 536, 17:36:01, 287.25, 71.87, 42.06
44.231967, -76.613517, 537, 17:36:03, 287.50, 71.94, 41.94
44.231967, -76.613517, 538, 17:36:05, 288.00, 72.00, 41.88
44.231967, -76.613517, 539, 17:36:07, 288.25, 72.31, 41.75
44.231967, -76.613517, 540, 17:36:09, 288.25, 72.37, 41.63
44.231967, -76.613517, 541, 17:36:11, 288.50, 71.87, 41.56
44.231967, -76.613517, 542, 17:36:13, 289.50, 72.31, 41.44
44.231967, -76.613517, 543, 17:36:15, 289.50, 72.50, 41.31
44.231967, -76.613517, 544, 17:36:18, 290.00, 72.25, 41.25
44.231964, -76.613517, 545, 17:36:20, 293.25, 73.25, 41.13
44.231964, -76.613517, 546, 17:36:22, 293.50, 73.31, 41.00
44.231964, -76.613517, 547, 17:36:24, 293.00, 73.37, 40.94
44.231964, -76.613517, 548, 17:36:26, 294.25, 73.50, 40.81
44.231960, -76.613517, 549, 17:36:28, 294.00, 73.56, 40.75
44.231960, -76.613517, 550, 17:36:30, 292.75, 73.12, 40.69
44.231960, -76.613517, 551, 17:36:32, 291.75, 72.75, 40.63
44.231960, -76.613517, 552, 17:36:34, 291.00, 72.94, 40.56
44.231960, -76.613517, 553, 17:36:36, 292.50, 73.31, 40.50
44.231960, -76.613517, 554, 17:36:38, 293.75, 73.37, 40.44
44.231960, -76.613517, 555, 17:36:40, 294.25, 73.56, 40.38
44.231960, -76.613517, 556, 17:36:42, 293.00, 73.56, 40.25
44.231960, -76.613517, 557, 17:36:44, 294.50, 73.75, 40.19
44.231960, -76.613517, 558, 17:36:46, 294.00, 73.12, 40.13
44.231960, -76.613517, 559, 17:36:48, 293.00, 73.12, 40.06
44.231960, -76.613517, 560, 17:36:50, 291.75, 72.81, 40.00
44.231960, -76.613517, 561, 17:36:52, 292.75, 72.94, 39.94
44.231960, -76.613517, 562, 17:36:54, 291.75, 73.12, 39.88
44.231960, -76.613517, 563, 17:36:56, 293.00, 73.44, 39.81
44.231960, -76.613510, 564, 17:36:59, 293.50, 73.62, 39.75
44.231960, -76.613510, 565, 17:37:01, 294.50, 73.87, 39.69
44.231960, -76.613517, 566, 17:37:03, 296.75, 74.00, 39.63
44.231960, -76.613517, 567, 17:37:05, 296.50, 74.25, 39.56
44.231960, -76.613517, 568, 17:37:07, 296.50, 74.12, 39.50
44.231960, -76.613517, 569, 17:37:09, 296.50, 74.50, 39.38
44.231960, -76.613517, 570, 17:37:11, 298.75, 74.50, 39.31
44.231960, -76.613517, 571, 17:37:13, 297.00, 74.56, 39.25
44.231960, -76.613517, 572, 17:37:15, 298.25, 74.69, 39.19
44.231964, -76.613517, 573, 17:37:17, 298.25, 74.87, 39.13
44.231964, -76.613517, 574, 17:37:19, 297.00, 74.19, 39.06
44.231964, -76.613517, 575, 17:37:21, 296.50, 74.06, 39.00
44.231964, -76.613517, 576, 17:37:23, 296.00, 74.31, 39.00
44.231964, -76.613517, 577, 17:37:25, 303.25, 75.25, 39.00
44.231964, -76.613517, 578, 17:37:27, 301.25, 75.31, 39.13
44.231967, -76.613517, 579, 17:37:29, 300.25, 75.25, 39.19
44.231967, -76.613517, 580, 17:37:31, 300.75, 75.19, 39.31
44.231967, -76.613517, 581, 17:37:33, 300.50, 75.19, 39.44
44.231967, -76.613517, 582, 17:37:35, 300.25, 75.06, 39.50
44.231967, -76.613510, 583, 17:37:37, 300.75, 75.06, 39.56
44.231967, -76.613510, 584, 17:37:39, 299.25, 74.56, 39.69
44.231967, -76.613510, 585, 17:37:42, 297.25, 74.25, 39.81
44.231967, -76.613510, 586, 17:37:44, 297.50, 74.31, 39.94
44.231971, -76.613510, 587, 17:37:46, 297.50, 74.37, 40.00
44.231971, -76.613517, 588, 17:37:48, 297.00, 75.06, 40.13
44.231971, -76.613517, 589, 17:37:50, 299.00, 74.94, 40.19
44.231971, -76.613517, 590, 17:37:52, 300.00, 75.06, 40.25
44.231971, -76.613517, 591, 17:37:54, 300.25, 74.69, 40.38
44.231971, -76.613517, 592, 17:37:56, 298.75, 74.44, 40.50
44.231971, -76.613517, 593, 17:37:58, 297.25, 74.44, 40.56
44.231971, -76.613517, 594, 17:38:00, 297.75, 74.56, 40.69
44.231971, -76.613517, 595, 17:38:02, 297.25, 74.25, 40.75
44.231971, -76.613517, 596, 17:38:04, 299.25, 74.25, 40.81
44.231971, -76.613517, 597, 17:38:06, 296.50, 74.31, 40.94
44.231971, -76.613517, 598, 17:38:08, 296.75, 73.75, 41.00
44.231971, -76.613525, 599, 17:38:10, 295.75, 73.81, 41.06
44.231971, -76.613525, 600, 17:38:12, 295.50, 74.00, 41.13
44.231971, -76.613525, 601, 17:38:14, 295.00, 73.87, 41.13
44.231971, -76.613525, 602, 17:38:16, 295.00, 73.62, 41.19
44.231971, -76.613525, 603, 17:38:18, 294.00, 73.50, 41.25
44.231971, -76.613517, 604, 17:38:20, 294.00, 73.06, 41.31
44.231975, -76.613525, 605, 17:38:23, 293.50, 73.37, 41.38
44.231975, -76.613525, 606, 17:38:25, 294.00, 73.44, 41.44
44.231975, -76.613525, 607, 17:38:27, 293.50, 73.12, 41.44
44.231975, -76.613525, 608, 17:38:29, 293.50, 73.50, 41.50
44.231975, -76.613525, 609, 17:38:31, 295.50, 73.50, 41.56
44.231975, -76.613525, 610, 17:38:33, 295.25, 73.75, 41.56
44.231975, -76.613517, 611, 17:38:35, 295.25, 73.94, 41.56
44.231975, -76.613517, 612, 17:38:37, 295.25, 73.75, 41.63
44.231975, -76.613517, 613, 17:38:39, 294.25, 73.19, 41.75
44.231971, -76.613517, 614, 17:38:41, 293.00, 73.44, 41.75
44.231971, -76.613517, 615, 17:38:43, 292.75, 73.50, 41.81
44.231971, -76.613517, 616, 17:38:45, 293.00, 73.37, 41.81
44.231967, -76.613517, 617, 17:38:47, 293.25, 73.62, 41.81
44.231967, -76.613517, 618, 17:38:49, 294.00, 73.37, 41.81
44.231967, -76.613517, 619, 17:38:51, 293.50, 73.25, 41.88
44.231967, -76.613517, 620, 17:38:53, 292.25, 73.25, 41.94
44.231967, -76.613517, 621, 17:38:55, 293.00, 73.25, 42.00
44.231967, -76.613517, 622, 17:38:57, 292.75, 73.06, 42.06
44.231967, -76.613517, 623, 17:38:59, 293.00, 73.31, 42.13
44.231967, -76.613517, 624, 17:39:01, 293.75, 72.94, 42.19
44.231967, -76.613517, 625, 17:39:03, 292.50, 73.06, 42.19
44.231967, -76.613517, 626, 17:39:06, 293.50, 73.19, 42.19
44.231967, -76.613517, 627, 17:39:08, 293.50, 72.94, 42.25
44.231967, -76.613517, 628, 17:39:10, 291.50, 72.94, 42.31
44.231967, -76.613517, 629, 17:39:12, 291.75, 73.19, 42.31
44.231967, -76.613517, 630, 17:39:14, 291.75, 72.81, 42.38
44.231967, -76.613517, 631, 17:39:16, 291.75, 72.62, 42.38
44.231964, -76.613510, 632, 17:39:18, 291.75, 72.50, 42.44
44.231964, -76.613510, 633, 17:39:20, 291.50, 72.87, 42.50
44.231964, -76.613510, 634, 17:39:22, 292.50, 73.12, 42.50
44.231964, -76.613510, 635, 17:39:24, 292.50, 73.31, 42.56
44.231964, -76.613510, 636, 17:39:26, 293.00, 73.12, 42.56
44.231964, -76.613510, 637, 17:39:28, 293.00, 73.25, 42.63
44.231964, -76.613510, 638, 17:39:30, 292.75, 72.94, 42.63
44.231964, -76.613510, 639, 17:39:32, 293.00, 73.25, 42.69
44.231964, -76.613510, 640, 17:39:34, 292.50, 73.37, 42.75
44.231964, -76.613510, 641, 17:39:36, 293.75, 73.62, 42.75
44.231964, -76.613510, 642, 17:39:38, 294.50, 73.81, 42.75
44.231960, -76.613510, 643, 17:39:40, 293.50, 73.44, 42.75
44.231960, -76.613510, 644, 17:39:42, 294.00, 73.75, 42.75
44.231960, -76.613510, 645, 17:39:44, 293.75, 73.37, 42.81
44.231960, -76.613510, 646, 17:39:46, 294.50, 73.50, 42.88
44.231960, -76.613510, 647, 17:39:48, 292.50, 72.69, 42.88
44.231960, -76.613510, 648, 17:39:51, 290.50, 72.37, 42.81
44.231960, -76.613510, 649, 17:39:53, 288.50, 72.31, 42.69
44.231960, -76.613517, 650, 17:39:55, 288.25, 71.50, 42.56
44.231960, -76.613517, 651, 17:39:57, 287.00, 71.56, 42.44
44.231960, -76.613517, 652, 17:39:59, 287.25, 71.62, 42.38
44.231964, -76.613517, 653, 17:40:01, 286.50, 71.75, 42.31
44.231964, -76.613517, 654, 17:40:03, 286.50, 71.75, 42.25
44.231964, -76.613525, 655, 17:40:05, 288.00, 71.62, 42.25
44.231964, -76.613525, 656, 17:40:07, 287.50, 71.75, 42.19
44.231964, -76.613517, 657, 17:40:09, 288.25, 71.81, 42.13
44.231960, -76.613517, 658, 17:40:11, 289.00, 72.12, 42.06
44.231960, -76.613517, 659, 17:40:13, 289.00, 71.87, 42.00
44.231960, -76.613517, 660, 17:40:15, 287.75, 71.75, 41.94
44.231960, -76.613517, 661, 17:40:17, 287.00, 72.00, 41.88
44.231956, -76.613510, 662, 17:40:19, 287.50, 71.87, 41.88
44.231956, -76.613510, 663, 17:40:21, 288.50, 72.25, 41.81
44.231956, -76.613510, 664, 17:40:23, 289.75, 72.00, 41.75
44.231956, -76.613510, 665, 17:40:25, 287.75, 71.87, 41.75
44.231956, -76.613510, 666, 17:40:27, 287.75, 72.12, 41.69
44.231956, -76.613510, 667, 17:40:29, 289.00, 71.62, 41.69
44.231956, -76.613510, 668, 17:40:31, 287.25, 71.81, 41.63
44.231956, -76.613510, 669, 17:40:34, 287.00, 71.94, 41.56
44.231956, -76.613510, 670, 17:40:36, 288.50, 72.00, 41.50
44.231956, -76.613510, 671, 17:40:38, 288.00, 72.37, 41.44
44.231960, -76.613510, 672, 17:40:40, 288.50, 72.19, 41.44
44.231960, -76.613510, 673, 17:40:42, 289.00, 72.56, 41.38
44.231960, -76.613517, 674, 17:40:44, 290.50, 72.69, 41.31
44.231960, -76.613517, 675, 17:40:46, 293.25, 73.12, 41.25
44.231960, -76.613517, 676, 17:40:48, 292.50, 72.81, 41.19
44.231964, -76.613517, 677, 17:40:50, 291.00, 72.75, 41.19
44.231964, -76.613517, 678, 17:40:52, 289.50, 72.62, 41.13
44.231964, -76.613517, 679, 17:40:54, 292.50, 73.19, 41.00
44.231964, -76.613525, 680, 17:40:56, 292.50, 72.81, 41.00
44.231964, -76.613525, 681, 17:40:58, 292.50, 73.12, 40.94
44.231964, -76.613525, 682, 17:41:00, 293.50, 73.19, 40.88
44.231964, -76.613525, 683, 17:41:02, 294.00, 73.37, 40.88
44.231964, -76.613525, 684, 17:41:04, 293.50, 73.00, 40.81
44.231964, -76.613525, 685, 17:41:06, 293.25, 73.12, 40.75
44.231964, -76.613525, 686, 17:41:08, 291.75, 73.44, 40.75
44.231964, -76.613517, 687, 17:41:10, 292.75, 73.19, 40.69
44.231964, -76.613517, 688, 17:41:12, 293.00, 73.06, 40.69
44.231964, -76.613517, 689, 17:41:15, 292.50, 73.56, 40.63
44.231964, -76.613517, 690, 17:41:17, 293.00, 73.25, 40.56
44.231964, -76.613517, 691, 17:41:19, 293.50, 73.25, 40.50
44.231964, -76.613510, 692, 17:41:21, 293.75, 73.37, 40.44
44.231964, -76.613510, 693, 17:41:23, 295.50, 75.50, 40.38
44.231964, -76.613517, 694, 17:41:25, 294.50, 73.56, 40.38
44.231967, -76.613517, 695, 17:41:27, 291.50, 73.12, 40.31
44.231964, -76.613517, 696, 17:41:29, 289.75, 72.37, 40.25
44.231964, -76.613517, 697, 17:41:31, 287.50, 71.75, 40.19
44.231964, -76.613517, 698, 17:41:33, 286.50, 71.81, 40.06
44.231964, -76.613517, 699, 17:41:35, 287.50, 72.00, 39.94
44.231964, -76.613517, 700, 17:41:37, 287.75, 72.25, 39.81
44.231964, -76.613517, 701, 17:41:39, 289.50, 72.50, 39.75
44.231964, -76.613517, 702, 17:41:41, 289.50, 72.56, 39.63
44.231964, -76.613517, 703, 17:41:43, 290.75, 72.69, 39.56
44.231964, -76.613517, 704, 17:41:45, 292.00, 72.94, 39.50
44.231960, -76.613517, 705, 17:41:47, 294.00, 73.44, 39.31
44.231960, -76.613517, 706, 17:41:49, 295.00, 74.00, 39.13
44.231960, -76.613517, 707, 17:41:51, 294.00, 73.50, 39.06
44.231960, -76.613517, 708, 17:41:53, 294.75, 73.50, 39.00
44.231960, -76.613517, 709, 17:41:55, 294.00, 73.62, 38.94
44.231960, -76.613517, 710, 17:41:58, 293.50, 73.37, 38.88
44.231960, -76.613517, 711, 17:42:00, 293.25, 73.50, 38.75
44.231960, -76.613517, 712, 17:42:02, 293.00, 73.25, 38.69
44.231960, -76.613510, 713, 17:42:04, 293.00, 72.87, 38.63
44.231956, -76.613510, 714, 17:42:06, 291.50, 72.37, 38.56
44.231956, -76.613510, 715, 17:42:08, 290.00, 72.31, 38.50
44.231956, -76.613510, 716, 17:42:10, 288.50, 71.87, 38.38
44.231960, -76.613510, 717, 17:42:12, 287.00, 72.00, 38.31
44.231960, -76.613510, 718, 17:42:14, 286.75, 72.06, 38.25
44.231964, -76.613510, 719, 17:42:16, 288.00, 72.00, 38.19
44.231964, -76.613510, 720, 17:42:18, 289.00, 72.12, 38.06
44.231964, -76.613510, 721, 17:42:20, 289.25, 72.37, 38.00
44.231964, -76.613510, 722, 17:42:22, 289.50, 72.69, 37.94
44.231964, -76.613510, 723, 17:42:24, 290.50, 72.69, 37.88
44.231964, -76.613510, 724, 17:42:26, 290.50, 72.50, 37.81
44.231964, -76.613510, 725, 17:42:28, 290.25, 72.37, 37.75
44.231964, -76.613510, 726, 17:42:30, 290.00, 72.56, 37.69
44.231964, -76.613510, 727, 17:42:32, 290.00, 72.37, 37.63
44.231967, -76.613517, 728, 17:42:34, 289.50, 72.25, 37.56
44.231967, -76.613517, 729, 17:42:36, 288.25, 72.25, 37.50
44.231967, -76.613517, 730, 17:42:38, 289.25, 72.50, 37.44
44.231971, -76.613525, 731, 17:42:41, 293.75, 73.44, 37.38
44.231967, -76.613517, 732, 17:42:43, 294.00, 73.81, 37.44
44.231967, -76.613517, 733, 17:42:45, 295.00, 73.87, 37.50
44.231964, -76.613517, 734, 17:42:47, 295.50, 73.87, 37.63
44.231964, -76.613517, 735, 17:42:49, 295.00, 72.69, 37.69
44.231964, -76.613517, 736, 17:42:51, 291.75, 72.75, 37.75
44.231964, -76.613510, 737, 17:42:53, 290.50, 72.75, 37.69
44.231960, -76.613510, 738, 17:42:55, 290.00, 72.94, 37.63
44.231960, -76.613510, 739, 17:42:57, 290.50, 72.62, 37.63
44.231960, -76.613510, 740, 17:42:59, 290.00, 72.50, 37.56
44.231960, -76.613510, 741, 17:43:01, 289.75, 72.62, 37.50
44.231960, -76.613510, 742, 17:43:03, 289.75, 72.31, 37.44
44.231960, -76.613510, 743, 17:43:05, 291.25, 72.69, 37.38
44.231960, -76.613510, 744, 17:43:07, 291.00, 72.81, 37.31
44.231956, -76.613510, 745, 17:43:09, 291.75, 72.81, 37.25
44.231956, -76.613510, 746, 17:43:11, 291.75, 72.75, 37.19
44.231956, -76.613510, 747, 17:43:13, 292.75, 73.12, 37.13
44.231960, -76.613510, 748, 17:43:15, 294.50, 73.50, 37.06
44.231956, -76.613517, 749, 17:43:17, 301.25, 75.75, 37.06
44.231952, -76.613517, 750, 17:43:19, 302.50, 75.81, 37.19
44.231945, -76.613517, 751, 17:43:22, 304.50, 75.69, 37.25
44.231937, -76.613525, 752, 17:43:24, 300.75, 75.56, 37.31
44.231933, -76.613525, 753, 17:43:26, 297.75, 76.06, 37.38
44.231933, -76.613525, 754, 17:43:28, 303.00, 76.75, 37.50
44.231929, -76.613533, 755, 17:43:30, 303.00, 77.25, 37.56
44.231925, -76.613525, 756, 17:43:32, 307.00, 77.25, 37.50
44.231925, -76.613525, 757, 17:43:34, 308.25, 77.56, 37.50
44.231925, -76.613525, 758, 17:43:36, 307.75, 76.81, 37.50
44.231925, -76.613517, 759, 17:43:38, 302.25, 74.94, 37.63
44.231925, -76.613517, 760, 17:43:40, 298.25, 75.00, 37.81
44.231925, -76.613517, 761, 17:43:42, 301.50, 73.87, 38.00
44.231929, -76.613517, 762, 17:43:44, 298.75, 74.87, 38.13
44.231929, -76.613517, 763, 17:43:46, 301.25, 73.50, 38.31
44.231929, -76.613517, 764, 17:43:48, 301.75, 71.94, 38.38
44.231933, -76.613517, 765, 17:43:50, 287.25, 76.50, 38.38
44.231933, -76.613517, 766, 17:43:52, 306.00, 77.31, 38.44
44.231937, -76.613525, 767, 17:43:54, 298.25, 74.31, 38.44
44.231937, -76.613525, 768, 17:43:56, 296.50, 73.75, 38.50
44.231933, -76.613533, 769, 17:43:58, 300.50, 75.94, 38.44
44.231933, -76.613533, 770, 17:44:00, 305.75, 76.81, 38.50
44.231925, -76.613540, 771, 17:44:03, 302.50, 74.44, 38.56
